product_id,product_code,stock
110441, 122615, 0
110442, 122616, 8
110443, 122617, 8
110444, 122618, 8
110445, 122619, 8
110446, 122620, 8
110447, 122636, 6
110448, 122637, 8
110449, 122638, 4
110450, 122639, 1
110451, 122640, 6
110452, 122641, 8
110453, 122642, 8
110454, 122643, 8
110455, 122644, 8
110456, 122645, 7
110457, 122646, 0
110458, 122647, 1
110459, 122648, 1
110460, 122649, 1
110461, 122650, 0
110462, 122651, 0
110463, 122652, 0
110464, 122653, 8
110465, 122654, 2
110466, 122655, 8
110467, 122656, 0
110468, 122657, 0
110469, 122658, 1
110470, 122659, 4
110471, 122661, 7
110472, 122662, 8
110473, 122669, 0
110474, 122670, 8
110475, 122671, 5
110476, 122679, 8
110477, 122683, 0
110478, 122684, 8
110479, 122685, 8
110480, 122687, 4
110481, 122689, 8
110482, 122690, 8
110483, 122693, 0
110484, 122694, 0
110485, 122695, 0
110486, 122696, 0
110487, 122698, 0
110488, 122702, 2
110489, 122704, 0
110490, 122732, 8
110491, 122734, 0
110492, 122755, 8
110493, 122785, 8
110494, 122786, 0
110495, 122789, 8
110496, 122790, 8
110497, 122792, 8
110498, 122793, 8
110499, 122804, 0
110500, 122805, 0
110501, 122806, 1
110502, 122812, 3
110503, 122849, 8
110504, 122850, 8
110505, 122851, 0
110506, 122852, 8
110507, 122854, 0
110508, 122855, 8
110509, 122856, 2
110510, 122862, 8
110511, 122863, 0
110512, 122864, 51
110513, 122867, 51
110514, 122868, 0
110515, 122869, 0
110516, 122872, 8
110517, 122873, 0
110518, 122874, 7
110519, 122875, 51
110520, 122878, 0
110521, 122882, 2
110522, 122883, 2
110523, 122884, 8
110524, 122885, 8
110525, 122921, 51
110526, 122922, 8
110527, 122923, 8
110528, 122924, 8
110529, 122925, 0
110530, 122926, 2
110531, 122928, 8
110532, 122930, 8
110533, 122932, 8
110534, 122936, 0
110535, 122937, 0
110536, 122938, 0
110537, 122939, 5
110538, 122940, 2
110539, 122941, 3
110540, 122946, 4
110541, 122947, 6
110542, 122948, 0
110543, 122963, 0
110544, 122964, 0
110545, 122973, 8
110546, 122998, 51
110547, 123006, 6
110548, 123012, 8
110549, 123013, 8
110550, 123014, 0
110551, 123015, 8
110552, 123016, 8
110553, 123017, 8
110554, 123018, 5
110555, 123019, 8
110556, 123020, 7
110557, 123021, 0
110558, 123022, 8
110559, 123023, 7
110560, 123037, 6
110561, 123038, 8
110562, 123042, 8
110563, 123043, 8
110564, 123044, 8
110565, 123048, 8
110566, 123049, 4
110567, 123050, 0
110568, 123051, 8
110569, 123068, 8
110570, 123069, 8
110571, 123070, 8
110572, 123071, 8
110573, 123072, 0
110574, 123090, 4
110575, 123093, 6
110576, 123096, 6
110577, 123098, 5
110578, 123112, 0
110579, 123113, 1
110580, 123270, 1
110581, 123271, 1
110582, 123272, 2
110583, 123273, 0
110584, 123274, 0
110585, 123275, 0
110586, 123276, 0
110587, 123277, 0
110588, 123278, 6
110589, 123279, 5
110590, 123280, 7
110591, 123281, 0
110592, 123282, 1
110593, 123283, 1
110594, 123290, 8
110595, 123291, 8
110596, 123293, 0
110597, 123452, 0
110598, 123453, 0
110599, 123454, 0
110600, 123455, 0
110601, 123456, 0
110602, 123497, 0
110603, 123498, 0
110604, 123500, 0
110605, 123501, 8
110606, 123513, 7
110607, 123514, 6
110608, 123517, 8
110609, 123561, 0
110610, 123620, 8
110611, 123621, 8
110612, 123622, 5
110613, 123623, 8
110614, 123624, 8
110615, 123625, 1
110616, 123627, 8
110617, 123671, 8
110618, 123672, 51
110619, 123673, 2
110620, 123674, 51
110621, 123675, 3
110622, 123676, 8
110623, 123677, 8
110624, 123678, 0
110625, 123679, 51
110626, 123680, 8
110627, 123681, 8
110628, 123682, 0
110629, 123683, 0
110630, 123684, 8
110631, 123685, 8
110632, 123686, 0
110633, 123687, 51
110634, 123688, 8
110635, 123689, 51
110636, 123690, 8
110637, 123691, 8
110638, 123692, 8
110639, 123693, 8
110640, 123694, 8
110641, 123695, 8
110642, 123696, 51
110643, 123697, 8
110644, 123707, 8
110645, 123708, 8
110646, 123709, 8
110647, 123723, 0
110648, 123724, 51
110649, 123725, 8
110650, 123726, 51
110651, 123727, 8
110652, 123728, 51
110653, 123729, 51
110654, 123730, 51
110655, 123731, 51
110656, 123732, 51
110657, 123735, 51
110658, 123736, 51
110659, 123737, 51
110660, 123738, 8
110661, 123739, 8
110662, 123740, 8
110663, 123767, 5
110664, 123768, 6
110665, 123769, 8
110666, 123770, 8
110667, 123771, 51
110668, 123772, 8
110669, 123773, 0
110670, 123774, 7
110671, 123777, 8
110672, 123778, 8
110673, 123779, 0
110674, 123782, 51
110675, 123783, 51
110676, 123795, 0
110677, 123796, 0
110678, 123797, 0
110679, 123798, 0
110680, 123799, 0
110681, 123800, 0
110682, 123813, 2
110683, 123829, 8
110684, 123832, 4
110685, 123863, 8
110686, 123864, 0
110687, 123865, 6
110688, 123909, 51
110689, 123910, 51
110690, 123912, 51
110691, 123913, 51
110692, 123914, 51
110693, 123915, 1
110694, 123916, 1
110695, 123920, 51
110696, 123921, 51
110697, 123937, 0
110698, 123939, 3
110699, 123943, 8
110700, 123944, 8
110701, 123945, 8
110702, 123946, 8
110703, 123947, 8
110704, 123948, 8
110705, 123955, 8
110706, 123956, 8
110707, 123957, 1
110708, 123958, 3
110709, 123959, 8
110710, 123960, 0
110711, 123969, 5
110712, 123971, 8
110713, 123972, 0
110714, 123986, 8
110715, 123987, 6
110716, 123988, 8
110717, 124009, 4
110718, 124010, 8
110719, 124014, 8
110720, 124015, 8
110721, 124016, 8
110722, 124036, 51
110723, 124039, 8
110724, 124040, 2
110725, 124041, 8
110726, 124042, 1
110727, 124043, 8
110728, 124044, 8
110729, 124045, 8
110730, 124046, 8
110731, 124047, 8
110732, 124049, 8
110733, 124052, 51
110734, 124054, 0
110735, 124055, 8
110736, 124056, 8
110737, 124057, 8
110738, 124058, 8
110739, 124059, 8
110740, 124060, 8
110741, 124061, 8
110742, 124062, 8
110743, 124063, 0
110744, 124064, 51
110745, 124065, 51
110746, 124066, 51
110747, 124067, 8
110748, 124068, 8
110749, 124069, 8
110750, 124087, 0
110751, 124089, 0
110752, 124113, 8
110753, 124118, 4
110754, 124127, 8
110755, 124133, 2
110756, 124134, 3
110757, 124135, 1
110758, 124136, 8
110759, 124144, 0
110760, 124145, 0
110761, 124146, 0
110762, 124147, 8
110763, 124148, 5
110764, 124149, 2
110765, 124150, 6
110766, 124151, 0
110767, 124152, 0
110768, 124153, 8
110769, 124154, 8
110770, 124155, 8
110771, 124159, 6
110772, 124160, 8
110773, 124161, 2
110774, 124162, 0
110775, 124163, 0
110776, 124164, 0
110777, 124165, 0
110778, 124167, 51
110779, 124172, 5
110780, 124173, 0
110781, 124174, 0
110782, 124175, 0
110783, 124176, 6
110784, 124185, 0
110785, 124186, 8
110786, 124187, 5
110787, 124188, 0
110788, 124189, 0
110789, 124190, 0
110790, 124211, 0
110791, 124225, 8
110792, 124239, 8
110793, 124256, 8
110794, 124257, 8
110795, 124258, 6
110796, 124259, 0
110797, 124263, 51
110798, 124292, 0
110799, 124293, 1
110800, 124294, 0
110801, 124295, 3
110802, 124301, 51
110803, 124304, 51
110804, 124305, 8
110805, 124306, 0
110806, 124307, 51
110807, 124310, 0
110808, 124311, 51
110809, 124312, 8
110810, 124313, 0
110811, 124314, 8
110812, 124315, 8
110813, 124316, 8
110814, 124317, 0
110815, 124318, 7
110816, 124331, 8
110817, 124340, 8
110818, 124345, 8
110819, 124346, 4
110820, 124352, 0
110821, 124353, 8
110822, 124359, 8
110823, 124360, 2
110824, 124363, 1
110825, 124372, 8
110826, 124373, 8
110827, 124379, 8
110828, 124380, 4
110829, 124382, 8
110830, 124383, 0
110831, 124391, 51
110832, 124466, 8
110833, 124467, 8
110834, 124468, 8
110835, 124469, 0
110836, 124470, 8
110837, 124471, 8
110838, 124474, 8
110839, 124476, 8
110840, 124477, 8
110841, 124478, 8
110842, 124482, 8
110843, 124484, 8
110844, 124488, 0
110845, 124489, 8
110846, 124494, 6
110847, 124496, 7
110848, 124497, 8
110849, 124499, 8
110850, 124500, 8
110851, 124501, 0
110852, 124503, 0
110853, 124504, 7
110854, 124538, 4
110855, 124539, 1
110856, 124541, 3
110857, 124543, 0
110858, 124545, 4
110859, 124547, 2
110860, 124548, 0
110861, 124549, 8
110862, 124550, 8
110863, 124551, 0
110864, 124552, 8
110865, 124553, 0
110866, 124554, 1
110867, 124555, 8
110868, 124556, 8
110869, 124557, 8
110870, 124578, 0
110871, 124579, 0
110872, 124580, 0
110873, 124589, 8
110874, 124590, 8
110875, 124642, 8
110876, 124643, 8
110877, 124644, 51
110878, 124663, 0
110879, 124666, 8
110880, 124667, 51
110881, 124673, 0
110882, 124675, 8
110883, 124676, 8
110884, 124677, 8
110885, 124692, 0
110886, 124694, 8
110887, 124695, 7
110888, 124696, 6
110889, 124699, 8
110890, 124702, 8
110891, 124703, 0
110892, 124704, 0
110893, 124706, 8
110894, 124713, 8
110895, 124727, 7
110896, 124739, 0
110897, 124740, 0
110898, 124777, 51
110899, 124779, 51
110900, 124780, 0
110901, 124782, 5
110902, 124783, 8
110903, 124784, 8
110904, 124785, 0
110905, 124793, 8
110906, 124800, 51
110907, 124801, 0
110908, 124802, 51
110909, 124803, 51
110910, 124805, 51
110911, 124806, 51
110912, 124807, 0
110913, 124808, 51
110914, 124809, 51
110915, 124810, 51
110916, 124811, 51
110917, 124812, 51
110918, 124816, 51
110919, 124817, 51
110920, 124818, 51
110921, 124820, 51
110922, 124821, 51
110923, 124822, 51
110924, 124823, 51
110925, 124824, 0
110926, 124825, 51
110927, 124826, 51
110928, 124827, 51
110929, 124828, 8
110930, 124829, 51
110931, 124830, 8
110932, 124831, 6
110933, 124832, 8
110934, 124833, 8
110935, 124834, 51
110936, 124835, 0
110937, 124836, 1
110938, 124846, 8
110939, 124847, 51
110940, 124881, 6
110941, 124891, 8
110942, 124892, 8
110943, 124903, 0
110944, 124906, 51
110945, 124909, 8
110946, 124934, 8
110947, 124938, 8
110948, 124939, 8
110949, 124940, 0
110950, 124944, 8
110951, 124947, 8
110952, 124948, 3
110953, 124981, 8
110954, 124982, 0
110955, 124983, 0
110956, 125003, 0
110957, 125004, 0
110958, 125005, 0
110959, 125007, 2
110960, 125024, 8
110961, 125028, 0
110962, 125030, 51
110963, 125038, 0
110964, 125051, 51
110965, 125052, 51
110966, 125055, 0
110967, 125087, 0
110968, 125088, 51
110969, 125098, 51
110970, 125111, 8
110971, 125112, 8
110972, 125113, 8
110973, 125115, 51
110974, 125116, 51
110975, 125117, 6
110976, 125118, 8
110977, 125119, 8
110978, 125120, 8
110979, 125121, 8
110980, 125123, 3
110981, 125124, 51
110982, 125125, 51
110983, 125127, 8
110984, 125130, 8
110985, 125131, 0
110986, 125132, 1
110987, 125133, 2
110988, 125134, 0
110989, 125135, 0
110990, 125136, 0
110991, 125137, 0
110992, 125138, 8
110993, 125139, 8
110994, 125140, 8
110995, 125141, 0
110996, 125142, 0
110997, 125143, 0
110998, 125144, 0
110999, 125145, 0
111000, 125147, 3
111001, 125148, 7
111002, 125149, 8
111003, 125150, 8
111004, 125151, 1
111005, 125152, 0
111006, 125157, 0
111007, 125161, 8
111008, 125197, 8
111009, 125198, 0
111010, 125199, 8
111011, 125200, 0
111012, 125201, 3
111013, 125202, 8
111014, 125203, 0
111015, 125204, 0
111016, 125205, 7
111017, 125209, 51
111018, 125212, 8
111019, 125218, 8
111020, 125219, 4
111021, 125283, 0
111022, 125289, 8
111023, 125290, 8
111024, 125291, 4
111025, 125292, 8
111026, 125294, 8
111027, 125303, 51
111028, 125311, 0
111029, 125351, 0
111030, 125352, 8
111031, 125353, 5
111032, 125354, 0
111033, 125358, 0
111034, 125359, 0
111035, 125360, 8
111036, 125367, 8
111037, 125368, 51
111038, 125372, 2
111039, 125374, 0
111040, 125375, 0
111041, 125376, 2
111042, 125377, 2
111043, 125380, 2
111044, 125381, 4
111045, 125382, 4
111046, 125383, 2
111047, 125384, 4
111048, 125385, 0
111049, 125387, 0
111050, 125389, 0
111051, 125394, 0
111052, 125395, 0
111053, 125400, 0
111054, 125401, 0
111055, 125402, 0
111056, 125403, 2
111057, 125404, 1
111058, 125405, 6
111059, 125406, 0
111060, 125407, 2
111061, 125410, 51
111062, 125412, 8
111063, 125413, 0
111064, 125414, 51
111065, 125415, 0
111066, 125416, 8
111067, 125417, 5
111068, 125418, 0
111069, 125419, 0
111070, 125421, 0
111071, 125422, 0
111072, 125425, 0
111073, 125427, 0
111074, 125431, 0
111075, 125432, 1
111076, 125433, 0
111077, 125445, 51
111078, 125449, 0
111079, 125451, 51
111080, 125452, 8
111081, 125460, 1
111082, 125464, 8
111083, 125466, 8
111084, 125467, 0
111085, 125468, 2
111086, 125469, 2
111087, 125470, 1
111088, 125522, 6
111089, 125523, 5
111090, 125524, 3
111091, 125525, 8
111092, 125526, 8
111093, 125551, 0
111094, 125552, 8
111095, 125602, 8
111096, 125603, 8
111097, 125604, 51
111098, 125605, 51
111099, 125606, 51
111100, 125607, 51
111101, 125608, 0
111102, 125609, 0
111103, 125610, 8
111104, 125611, 8
111105, 125612, 8
111106, 125613, 0
111107, 125614, 0
111108, 125620, 0
111109, 125623, 0
111110, 125626, 0
111111, 125636, 8
111112, 125637, 8
111113, 125638, 6
111114, 125640, 6
111115, 125641, 8
111116, 125642, 8
111117, 125643, 8
111118, 125644, 8
111119, 125645, 8
111120, 125646, 8
111121, 125647, 8
111122, 125648, 8
111123, 125664, 8
111124, 125665, 8
111125, 125666, 8
111126, 125667, 8
111127, 125669, 8
111128, 125684, 0
111129, 125685, 0
111130, 125686, 0
111131, 125698, 8
111132, 125699, 6
111133, 125717, 8
111134, 125718, 7
111135, 125723, 51
111136, 125724, 8
111137, 125725, 6
111138, 125734, 0
111139, 125739, 8
111140, 125741, 0
111141, 125742, 6
111142, 125744, 1
111143, 125745, 8
111144, 125746, 0
111145, 125750, 1
111146, 125759, 0
111147, 125802, 8
111148, 125810, 8
111149, 125818, 8
111150, 125819, 51
111151, 125820, 8
111152, 125828, 51
111153, 125829, 0
111154, 125830, 8
111155, 125838, 0
111156, 125839, 8
111157, 125843, 8
111158, 125857, 8
111159, 125858, 8
111160, 125869, 7
111161, 125892, 0
111162, 125894, 0
111163, 125897, 4
111164, 125898, 8
111165, 125899, 8
111166, 125927, 8
111167, 125929, 8
111168, 125930, 8
111169, 125931, 8
111170, 125932, 8
111171, 125933, 8
111172, 125934, 8
111173, 125937, 8
111174, 125938, 4
111175, 125990, 0
111176, 125991, 8
111177, 125992, 1
111178, 125993, 0
111179, 125994, 8
111180, 125995, 8
111181, 126004, 0
111182, 126005, 0
111183, 126007, 0
111184, 126019, 0
111185, 126020, 0
111186, 126021, 0
111187, 126022, 0
111188, 126024, 0
111189, 126055, 8
111190, 126056, 0
111191, 126057, 0
111192, 126067, 51
111193, 126068, 51
111194, 126070, 51
111195, 126071, 51
111196, 126072, 4
111197, 126073, 0
111198, 126096, 0
111199, 126108, 51
111200, 126131, 4
111201, 126132, 1
111202, 126136, 0
111203, 126142, 0
111204, 126143, 0
111205, 126149, 8
111206, 126170, 51
111207, 126171, 51
111208, 126174, 2
111209, 126180, 8
111210, 126181, 8
111211, 126182, 0
111212, 126183, 4
111213, 126184, 8
111214, 126185, 3
111215, 126189, 8
111216, 126192, 8
111217, 126193, 8
111218, 126194, 0
111219, 126195, 8
111220, 126196, 8
111221, 126197, 8
111222, 126198, 1
111223, 126199, 4
111224, 126200, 4
111225, 126201, 6
111226, 126202, 8
111227, 126203, 1
111228, 126215, 51
111229, 126216, 51
111230, 126217, 8
111231, 126218, 8
111232, 126219, 8
111233, 126220, 51
111234, 126225, 0
111235, 126267, 8
111236, 126270, 8
111237, 126294, 8
111238, 126295, 8
111239, 126296, 8
111240, 126297, 8
111241, 126302, 0
111242, 126306, 0
111243, 126342, 8
111244, 126343, 5
111245, 126344, 8
111246, 126345, 8
111247, 126347, 51
111248, 126349, 8
111249, 126353, 51
111250, 126354, 8
111251, 126355, 8
111252, 126356, 8
111253, 126357, 8
111254, 126360, 0
111255, 126361, 51
111256, 126362, 51
111257, 126363, 51
111258, 126364, 51
111259, 126365, 51
111260, 126366, 51
111261, 126367, 51
111262, 126368, 0
111263, 126369, 0
111264, 126370, 0
111265, 126371, 51
111266, 126372, 51
111267, 126373, 8
111268, 126374, 8
111269, 126375, 0
111270, 126383, 8
111271, 126386, 2
111272, 126387, 0
111273, 126388, 0
111274, 126390, 8
111275, 126391, 8
111276, 126417, 0
111277, 126420, 0
111278, 126421, 0
111279, 126422, 0
111280, 126423, 0
111281, 126424, 8
111282, 126425, 0
111283, 126426, 0
111284, 126427, 0
111285, 126428, 0
111286, 126429, 0
111287, 126430, 8
111288, 126434, 8
111289, 126435, 51
111290, 126436, 8
111291, 126437, 8
111292, 126440, 8
111293, 126441, 0
111294, 126442, 51
111295, 126445, 51
111296, 126447, 0
111297, 126448, 51
111298, 126456, 6
111299, 126462, 8
111300, 126463, 8
111301, 126466, 0
111302, 126483, 0
111303, 126486, 1
111304, 126488, 5
111305, 126489, 8
111306, 126490, 8
111307, 126491, 8
111308, 126492, 8
111309, 126493, 0
111310, 126494, 0
111311, 126495, 0
111312, 126498, 1
111313, 126500, 0
111314, 126502, 1
111315, 126503, 7
111316, 126504, 8
111317, 126505, 7
111318, 126508, 3
111319, 126511, 0
111320, 126512, 8
111321, 126516, 0
111322, 126554, 8
111323, 126564, 0
111324, 126568, 0
111325, 126576, 0
111326, 126578, 1
111327, 126595, 8
111328, 126635, 51
111329, 126640, 7
111330, 126641, 3
111331, 126643, 3
111332, 126835, 8
111333, 126836, 0
111334, 126837, 0
111335, 126838, 8
111336, 126839, 51
111337, 126840, 8
111338, 126841, 8
111339, 126844, 0
111340, 126870, 0
111341, 126871, 0
111342, 126872, 51
111343, 126873, 51
111344, 126874, 51
111345, 126875, 0
111346, 126876, 51
111347, 126877, 0
111348, 126904, 3
111349, 126905, 51
111350, 126906, 51
111351, 126908, 51
111352, 126909, 51
111353, 126910, 51
111354, 126911, 51
111355, 126912, 0
111356, 126913, 0
111357, 126923, 6
111358, 126931, 4
111359, 126932, 0
111360, 126959, 0
111361, 126963, 8
111362, 126973, 0
111363, 126978, 8
111364, 126985, 8
111365, 126986, 8
111366, 126987, 8
111367, 126997, 3
111368, 127005, 0
111369, 127009, 0
111370, 127011, 0
111371, 127013, 0
111372, 127039, 8
111373, 127060, 0
111374, 127061, 0
111375, 127062, 51
111376, 127063, 7
111377, 127064, 2
111378, 127065, 8
111379, 127066, 8
111380, 127067, 0
111381, 127068, 8
111382, 127069, 8
111383, 127070, 8
111384, 127076, 0
111385, 127077, 51
111386, 127079, 0
111387, 127081, 0
111388, 127082, 0
111389, 127088, 8
111390, 127090, 0
111391, 127092, 0
111392, 127093, 1
111393, 127105, 8
111394, 127106, 3
111395, 127107, 5
111396, 127110, 8
111397, 127111, 8
111398, 127112, 8
111399, 127113, 8
111400, 127114, 8
111401, 127115, 4
111402, 127119, 7
111403, 127120, 8
111404, 127121, 8
111405, 127122, 8
111406, 127123, 8
111407, 127124, 8
111408, 127125, 8
111409, 127126, 8
111410, 127127, 8
111411, 127128, 5
111412, 127129, 3
111413, 127130, 0
111414, 127131, 0
111415, 127132, 8
111416, 127133, 0
111417, 127134, 2
111418, 127135, 5
111419, 127136, 1
111420, 127137, 0
111421, 127145, 51
111422, 127160, 2
111423, 127161, 5
111424, 127179, 8
111425, 127181, 51
111426, 127182, 3
111427, 127183, 8
111428, 127184, 51
111429, 127185, 0
111430, 127186, 0
111431, 127187, 8
111432, 127188, 0
111433, 127189, 8
111434, 127190, 0
111435, 127191, 0
111436, 127192, 8
111437, 127193, 8
111438, 127194, 51
111439, 127195, 8
111440, 127196, 8
111441, 127197, 8
111442, 127198, 8
111443, 127199, 51
111444, 127200, 8
111445, 127201, 8
111446, 127205, 8
111447, 127206, 8
111448, 127207, 8
111449, 127208, 8
111450, 127209, 0
111451, 127304, 8
111452, 127309, 8
111453, 127310, 0
111454, 127311, 8
111455, 127312, 8
111456, 127313, 8
111457, 127314, 6
111458, 127315, 3
111459, 127316, 8
111460, 127317, 8
111461, 127318, 2
111462, 127319, 8
111463, 127334, 51
111464, 127335, 8
111465, 127336, 8
111466, 127339, 0
111467, 127340, 0
111468, 127341, 0
111469, 127342, 6
111470, 127343, 8
111471, 127345, 0
111472, 127346, 2
111473, 127357, 8
111474, 127358, 8
111475, 127359, 8
111476, 127379, 8
111477, 127380, 0
111478, 127381, 0
111479, 127382, 3
111480, 127383, 1
111481, 127384, 0
111482, 127385, 3
111483, 127386, 5
111484, 127387, 0
111485, 127388, 1
111486, 127389, 51
111487, 127390, 51
111488, 127391, 51
111489, 127392, 51
111490, 127393, 51
111491, 127394, 51
111492, 127395, 51
111493, 127396, 51
111494, 127397, 51
111495, 127398, 51
111496, 127399, 51
111497, 127400, 51
111498, 127401, 51
111499, 127402, 51
111500, 127403, 0
111501, 127404, 8
111502, 127405, 51
111503, 127411, 0
111504, 127433, 8
111505, 127434, 8
111506, 127435, 3
111507, 127438, 5
111508, 127439, 8
111509, 127441, 8
111510, 127461, 8
111511, 127472, 8
111512, 127479, 51
111513, 127480, 51
111514, 127481, 51
111515, 127485, 8
111516, 127487, 0
111517, 127488, 5
111518, 127489, 5
111519, 127490, 6
111520, 127491, 7
111521, 127499, 2
111522, 127501, 51
111523, 127502, 8
111524, 127503, 8
111525, 127508, 7
111526, 127511, 0
111527, 127512, 7
111528, 127520, 3
111529, 127523, 51
111530, 127542, 51
111531, 127543, 0
111532, 127546, 0
111533, 127549, 51
111534, 127555, 8
111535, 127556, 1
111536, 127557, 0
111537, 127559, 4
111538, 127560, 0
111539, 127561, 0
111540, 127562, 8
111541, 127563, 8
111542, 127565, 51
111543, 127581, 8
111544, 127582, 0
111545, 127583, 0
111546, 127584, 8
111547, 127585, 8
111548, 127587, 51
111549, 127591, 3
111550, 127592, 3
111551, 127593, 5
111552, 127594, 4
111553, 127596, 4
111554, 127597, 5
111555, 127598, 4
111556, 127599, 2
111557, 127600, 51
111558, 127601, 51
111559, 127605, 0
111560, 127606, 0
111561, 127607, 0
111562, 127608, 0
111563, 127609, 0
111564, 127610, 5
111565, 127611, 0
111566, 127612, 0
111567, 127613, 8
111568, 127626, 0
111569, 127627, 0
111570, 127629, 0
111571, 127630, 0
111572, 127631, 2
111573, 127632, 0
111574, 127633, 8
111575, 127634, 8
111576, 127635, 8
111577, 127636, 51
111578, 127637, 51
111579, 127641, 0
111580, 127642, 0
111581, 127643, 0
111582, 127644, 0
111583, 127653, 0
111584, 127677, 51
111585, 127683, 1
111586, 127687, 2
111587, 127688, 0
111588, 127692, 51
111589, 127695, 0
111590, 127696, 51
111591, 127697, 8
111592, 127698, 8
111593, 127700, 8
111594, 127707, 0
111595, 127713, 51
111596, 127729, 0
111597, 127730, 0
111598, 127731, 3
111599, 127732, 0
111600, 127738, 8
111601, 127741, 8
111602, 127755, 8
111603, 127757, 0
111604, 127759, 0
111605, 127760, 0
111606, 127761, 8
111607, 127771, 2
111608, 127772, 0
111609, 127775, 6
111610, 127777, 8
111611, 127778, 8
111612, 127779, 0
111613, 127782, 51
111614, 127787, 0
111615, 127799, 0
111616, 127800, 0
111617, 127801, 0
111618, 127802, 0
111619, 127803, 0
111620, 127804, 8
111621, 127805, 8
111622, 127806, 51
111623, 127816, 0
111624, 127817, 0
111625, 127818, 0
111626, 127819, 8
111627, 127837, 0
111628, 127858, 51
111629, 127862, 51
111630, 127867, 51
111631, 127872, 0
111632, 127873, 3
111633, 127874, 1
111634, 127875, 4
111635, 127876, 0
111636, 127877, 6
111637, 127878, 8
111638, 127879, 5
111639, 127880, 0
111640, 127881, 1
111641, 127882, 2
111642, 127883, 5
111643, 127916, 51
111644, 127932, 51
111645, 127938, 0
111646, 127939, 8
111647, 127940, 0
111648, 127941, 0
111649, 127942, 8
111650, 127948, 0
111651, 127949, 0
111652, 127950, 0
111653, 127952, 8
111654, 127953, 8
111655, 127954, 8
111656, 127955, 8
111657, 127956, 8
111658, 127960, 5
111659, 127961, 0
111660, 127969, 0
111661, 127972, 0
111662, 127980, 0
111663, 127987, 8
111664, 127999, 51
111665, 128024, 51
111666, 128050, 0
111667, 128064, 8
111668, 128065, 51
111669, 128066, 8
111670, 128075, 8
111671, 128076, 51
111672, 128077, 8
111673, 128078, 8
111674, 128081, 51
111675, 128082, 6
111676, 128083, 51
111677, 128086, 8
111678, 128087, 8
111679, 128088, 8
111680, 128092, 51
111681, 128093, 51
111682, 128094, 51
111683, 128099, 0
111684, 128105, 7
111685, 128107, 8
111686, 128112, 6
111687, 128113, 0
111688, 128114, 0
111689, 128115, 0
111690, 128116, 8
111691, 128117, 0
111692, 128118, 0
111693, 128119, 8
111694, 128120, 0
111695, 128121, 6
111696, 128122, 6
111697, 128124, 0
111698, 128125, 1
111699, 128126, 0
111700, 128127, 3
111701, 128128, 0
111702, 128129, 8
111703, 128131, 3
111704, 128136, 51
111705, 128166, 8
111706, 128173, 8
111707, 128174, 0
111708, 128175, 0
111709, 128182, 51
111710, 128183, 51
111711, 128184, 51
111712, 128185, 51
111713, 128186, 51
111714, 128187, 51
111715, 128190, 8
111716, 128191, 8
111717, 128192, 4
111718, 128211, 8
111719, 128212, 8
111720, 128213, 1
111721, 128214, 8
111722, 128215, 8
111723, 128217, 8
111724, 128232, 0
111725, 128236, 51
111726, 128237, 51
111727, 128238, 0
111728, 128239, 51
111729, 128240, 51
111730, 128241, 51
111731, 128242, 0
111732, 128243, 51
111733, 128245, 0
111734, 128246, 0
111735, 128247, 1
111736, 128248, 0
111737, 128249, 0
111738, 128250, 0
111739, 128251, 0
111740, 128253, 0
111741, 128273, 0
111742, 128274, 0
111743, 128294, 0
111744, 128295, 0
111745, 128296, 0
111746, 128298, 0
111747, 128300, 0
111748, 128301, 3
111749, 128302, 0
111750, 128303, 51
111751, 128305, 0
111752, 128307, 0
111753, 128308, 8
111754, 128309, 8
111755, 128310, 0
111756, 128311, 51
111757, 128313, 0
111758, 128316, 0
111759, 128320, 0
111760, 128322, 0
111761, 128324, 0
111762, 128326, 8
111763, 128333, 8
111764, 128334, 8
111765, 128335, 8
111766, 128336, 0
111767, 128337, 8
111768, 128338, 51
111769, 128339, 8
111770, 128357, 0
111771, 128358, 0
111772, 128359, 51
111773, 128360, 51
111774, 128361, 0
111775, 128362, 51
111776, 128363, 51
111777, 128364, 51
111778, 128386, 0
111779, 128405, 51
111780, 128406, 8
111781, 128428, 8
111782, 128432, 8
111783, 128441, 0
111784, 128443, 0
111785, 128446, 0
111786, 128448, 0
111787, 128450, 0
111788, 128455, 8
111789, 128456, 8
111790, 128457, 8
111791, 128458, 8
111792, 128459, 8
111793, 128460, 51
111794, 128461, 51
111795, 128462, 0
111796, 128463, 0
111797, 128464, 0
111798, 128470, 0
111799, 128472, 51
111800, 128521, 0
111801, 128525, 51
111802, 128526, 8
111803, 128527, 5
111804, 128528, 8
111805, 128532, 8
111806, 128534, 8
111807, 128535, 8
111808, 128551, 8
111809, 128552, 8
111810, 128553, 8
111811, 128554, 51
111812, 128555, 8
111813, 128556, 8
111814, 128557, 0
111815, 128558, 51
111816, 128559, 51
111817, 128560, 0
111818, 128561, 0
111819, 128566, 51
111820, 128567, 51
111821, 128578, 0
111822, 128623, 8
111823, 128624, 8
111824, 128643, 8
111825, 128663, 8
111826, 128664, 8
111827, 128665, 8
111828, 128666, 51
111829, 128667, 8
111830, 128668, 0
111831, 128669, 0
111832, 128670, 0
111833, 128671, 0
111834, 128673, 8
111835, 128737, 0
111836, 128750, 8
111837, 128751, 3
111838, 128752, 4
